5.100389957427978516e+00,6.517389774322509766e+00,7.418640136718750000e+00
5.022870063781736505e+00,6.606699943542479581e+00,7.488359928131102627e+00
5.121880054473876953e+00,6.609580039978027344e+00,7.419769763946533203e+00
4.452960014343261719e+00,4.216519832611083984e+00,6.760439872741699219e+00
4.402649879455566406e+00,4.174870014190673828e+00,6.835549831390380859e+00
4.509009838104248047e+00,4.188240051269531250e+00,6.849569797515869141e+00
4.472519874572753906e+00,4.264450073242188388e+00,6.832709789276123047e+00
9.314209938049312854e+00,1.186689972877502441e+00,1.837260007858276367e+00
9.332550048828125000e+00,1.239179968833923118e+00,1.925430059432984065e+00
9.357449531555175781e+00,1.118039965629577637e+00,1.923850059509276900e+00
9.408470153808591974e+00,1.158710002899169922e+00,1.864740014076232910e+00
5.925330162048339844e+00,4.760630130767822266e-01,1.920650005340575950e+00
5.837240219116209161e+00,3.906320035457611084e-01,1.933290004730224831e+00
5.821660041809082031e+00,4.824970066547393799e-01,1.954890012741088867e+00
5.866749763488769531e+00,4.562990069389343262e-01,1.858800053596496360e+00
8.558159828186035156e+00,5.342870235443115234e+00,6.938189983367919922e+00
8.603560447692871094e+00,5.269849777221679688e+00,6.910560131072998047e+00
8.619370460510253906e+00,5.341209888458251953e+00,6.841269969940185547e+00
8.645890235900880683e+00,5.368199825286865234e+00,6.930669784545897549e+00
7.844880104064940518e+00,7.206999778747558594e+00,6.062069892883300781e+00
7.848189830780028409e+00,7.150660037994384766e+00,6.149469852447509766e+00
7.869959831237795633e+00,7.121540069580078125e+00,6.048910140991209161e+00
7.937180042266844815e+00,7.114480018615722656e+00,6.125959873199462891e+00
9.466309547424316406e+00,4.740119934082031250e+00,6.780680179595947266e+00
9.380100250244140625e+00,4.731339931488037109e+00,6.698060035705566406e+00
9.459790229797363281e+00,4.657539844512939453e+00,6.745999813079833984e+00
9.379179954528808594e+00,4.685599803924560547e+00,6.792479991912841797e+00
7.458879947662353516e+00,6.857299804687500000e+00,1.365309953689575195e+00
7.511010169982910156e+00,6.936570167541503906e+00,1.309659957885741965e+00
7.496890068054198331e+00,6.834909915924072266e+00,1.292709946632385254e+00
7.417850017547606534e+00,6.901239871978759766e+00,1.276110053062438743e+00
3.624830007553100586e+00,2.105079889297485352e+00,5.678339958190917969e+00
3.525209903717041016e+00,2.071510076522827148e+00,5.677740097045897549e+00
3.543410062789916992e+00,2.143019914627075195e+00,5.604720115661621094e+00
3.595329999923706055e+00,2.079279899597167969e+00,5.606150150299072266e+00
7.023300170898437500e+00,3.428400039672851562e+00,5.620589852333068848e-01
7.101480007171630859e+00,3.389450073242187500e+00,4.973149895668029785e-01
7.040999889373779297e+00,3.345629930496215820e+00,5.809389948844909668e-01
6.962729930877685547e+00,3.355609893798828125e+00,5.141850113868712269e-01
1.041040039062500000e+01,7.093450069427487570e+00,4.484280109405517578e+00
1.044789981842041016e+01,7.015560150146484375e+00,4.396450042724607599e+00
1.046150016784667969e+01,7.101480007171630859e+00,4.396609783172608310e+00
1.050959968566894354e+01,7.084619998931884766e+00,4.487319946289063388e+00
8.304860115051269531e+00,9.561120271682739258e-01,3.984780013561248779e-01
8.236359596252441406e+00,9.737579822540284313e-01,4.453339874744415283e-01
8.316020011901851916e+00,1.022160053253173828e+00,3.601230084896088202e-01
8.234760284423826349e+00,9.946460127830504261e-01,3.306449949741363525e-01
5.490680217742919922e+00,4.137060165405273438e+00,8.941749572753906250e+00
5.418610095977783203e+00,4.142899990081787109e+00,8.883569717407224786e+00
7.945169925689697266e+00,2.178450107574462891e+00,4.427740097045897549e+00
7.903969764709469992e+00,2.263439893722534180e+00,4.485020160675048828e+00
7.900370121002195489e+00,2.166919946670531782e+00,4.509560108184814453e+00
7.988900184631346768e+00,2.248019933700560635e+00,4.462299823760985440e+00
1.007839965820312322e+01,7.329279899597167969e+00,5.915380001068115234e+00
1.005469989776611150e+01,7.352799892425538886e+00,5.789360046386719638e+00
1.000790023803710760e+01,7.400400161743166727e+00,5.875979900360107422e+00
1.011190032958984375e+01,7.399740219116210938e+00,5.856040000915527344e+00
8.924420356750488281e+00,3.556030035018920898e+00,6.348770141601562500e+00
8.995450019836425781e+00,3.586829900741576704e+00,6.284339904785156250e+00
9.048170089721679688e+00,3.495300054550170898e+00,6.322490215301513672e+00
8.949080467224121094e+00,3.478019952774047852e+00,6.280409812927246094e+00
1.020750045776367188e+01,3.775110006332397017e+00,1.018169999122619629e+00
1.008460044860839844e+01,3.760750055313110352e+00,1.041309952735900879e+00
1.016370010375976385e+01,3.774280071258544922e+00,1.091300010681152344e+00
1.012800025939941406e+01,3.847899913787841797e+00,1.041720032691955566e+00
7.560910224914550781e+00,8.104990005493164062e+00,5.229350090026856357e+00
7.623950004577634942e+00,8.176980018615720880e+00,5.225689888000488281e+00
7.646230220794675070e+00,8.089320182800292969e+00,5.161079883575440341e+00
7.597129821777341974e+00,8.158900260925294745e+00,5.121329784393312323e+00
4.633039951324462891e+00,2.446820020675659180e+00,7.823550224304198331e+00
4.706510066986083984e+00,2.512130022048950195e+00,7.831950187683105469e+00
4.688250064849853516e+00,2.435410022735596147e+00,7.901470184326172763e+00
4.713200092315673828e+00,2.389309883117675781e+00,7.850090026855468750e+00
1.010669994354248047e+01,1.692389965057373047e+00,1.018169999122619629e+00
1.005700016021728338e+01,1.640359997749328613e+00,9.509040117263793945e-01
1.004749965667724609e+01,1.606310009956359863e+00,1.052719950675964355e+00
9.993749618530271661e+00,1.681859970092773438e+00,1.006100058555603027e+00
8.157629966735839844e+00,1.647439956665039062e+00,3.401930093765258789e+00
