node_id,activation_time_ms
1863,173.6047
1864,142.7909
1865,154.5661
1866,148.1563
1867,147.3410
1868,151.9364
1869,162.3102
1870,157.8589
1871,161.4410
1872,165.9026
1873,172.8855
1874,156.7379
1875,140.7014
1876,139.3087
1877,152.4580
1878,147.8829
1879,152.4955
1880,148.7807
1881,164.9602
1882,164.0207
1883,166.3316
1884,168.7378
1885,149.5764
1886,164.3024
1887,145.0737
1888,156.6414
1889,163.6193
1890,162.1354
1891,152.7859
1892,165.8290
1893,152.9782
1894,156.1909
1895,168.8587
1896,167.3293
1897,169.5392
1898,162.0821
1899,164.9562
1900,154.0497
1901,177.6219
1902,153.4823
1903,154.6896
1904,146.6808
1905,146.2185
1906,168.7884
1907,157.2624
1908,157.1110
1909,172.7834
1910,156.6732
1911,149.8891
1912,151.7830
1913,156.5994
1914,148.1197
1915,152.6648
1916,170.0563
1917,146.9343
1918,146.9482
1919,162.0487
1920,147.8143
1921,165.8402
1922,169.4530
1923,155.3933
1924,164.7250
1925,174.6004
1926,161.3962
1927,152.8541
1928,171.6816
1929,160.1466
1930,145.7285
1931,142.5370
1932,153.6648
1933,163.8009
1934,154.1605
1935,171.6529
1936,144.3387
1937,156.4367
1938,137.4385
1939,166.7419
1940,162.4778
1941,158.6426
1942,144.1903
1943,167.6143
1944,172.0623
1945,161.8365
1946,139.2415
1947,149.2394
1948,149.9315
1949,163.9502
1950,173.2058
1951,176.0907
1952,141.6712
1953,167.0967
1954,163.1212
1955,171.4957
1956,167.5316
1957,153.5265
1958,140.9620
1959,157.2822
1960,133.6157
1961,151.5789
1962,156.4012
1963,141.1943
1964,168.2113
1965,160.9900
1966,142.9436
1967,161.8148
1968,154.5648
1969,143.2451
1970,156.0421
1971,166.4311
1972,170.7368
1973,169.8244
1974,153.9097
1975,153.5498
1976,156.3972
1977,159.4304
1978,156.6691
1979,171.7631
1980,162.9845
1981,145.4949
1982,148.9877
1983,145.0185
1984,157.8607
1985,154.2163
1986,162.3468
1987,173.7470
1988,166.6450
1989,170.4344
1990,143.9377
1991,143.2048
1992,159.5693
1993,140.9267
1994,166.5026
1995,163.1538
1996,154.0878
1997,163.5102
1998,150.5884
1999,159.6059
2000,157.5049
2001,157.5761
2002,168.7234
2003,156.8077
2004,165.2477
2005,159.6432
2006,133.3022
2007,170.0018
2008,161.6810
2009,169.4292
2010,164.9327
2011,169.7940
2012,144.3411
2013,158.1873
2014,160.3952
2015,157.8326
2016,144.7116
2017,150.7238
2018,142.1714
2019,167.9497
2020,148.1984
2021,148.7169
2022,162.6534
2023,157.5025
2024,152.7432
2025,151.6019
2026,160.4703
2027,168.1201
2028,162.5994
2029,150.8362
2030,151.2882
2031,170.9333
2032,168.2942
2033,144.7813
2034,166.8969
2035,153.5168
2036,148.4271
2037,153.8367
2038,165.8204
2039,159.9383
2040,157.9810
2041,143.3278
2042,161.4040
2043,157.8145
2044,144.6100
2045,149.8889
2046,155.0092
2047,144.6386
2048,143.3533
2049,142.3154
2050,148.2858
2051,166.2141
2052,148.7545
2053,153.5949
2054,162.0208
2055,164.0557
2056,159.9063
2057,158.7998
2058,148.2684
2059,149.9142
2060,159.5024
2061,138.0789
2062,160.9097
2063,151.2516
2064,156.7592
2065,145.3724
2066,154.0714
2067,166.7414
2068,165.9431
2069,144.8857
2070,168.1207
2071,148.7063
2072,158.2824
2073,150.7824
2074,171.8497
2075,157.4529
2076,168.3512
2077,168.3511
2078,149.6664
2079,142.2405
2080,156.5077
2081,163.9919
2082,160.1898
2083,172.8375
2084,160.8691
2085,153.2062
2086,172.4388
2087,157.7381
2088,153.9225
2089,144.4642
2090,171.9417
2091,162.2235
2092,149.2471
2093,159.0993
2094,172.4044
2095,145.2295
2096,146.3404
2097,161.3199
2098,173.3626
2099,140.0418
2100,153.4719
2101,163.7879
2102,163.9961
2103,143.2880
2104,153.0449
2105,151.8830
2106,140.3545
2107,176.3102
2108,143.5761
2109,150.2209
2110,157.8896
2111,163.7795
2112,158.8053
2113,160.1210
2114,156.8344
2115,171.8822
2116,141.6099
2117,147.0702
2118,158.8016
2119,161.3489
2120,147.6641
2121,172.1483
2122,161.5662
2123,156.2542
2124,150.1522
2125,157.1674
2126,144.1758
2127,157.8815
2128,150.7630
2129,152.1058
2130,154.0712
2131,162.4345
2132,153.3140
2133,137.7555
2134,152.3426
2135,164.2466
2136,157.9770
2137,160.4527
2138,143.4356
2139,174.3930
2140,168.7051
2141,154.7623
2142,170.2052
2143,167.5501
2144,149.2754
2145,155.5503
2146,147.6514
2147,148.6257
2148,169.1460
2149,158.1669
2150,162.9947
2151,149.3085
2152,149.8695
2153,170.4225
2154,139.6909
2155,163.8539
2156,160.1433
2157,167.7050
2158,158.5096
2159,158.6741
2160,159.8029
2161,147.6406
2162,156.6682
2163,154.1557
2164,148.4463
2165,148.3540
2166,154.7544
2167,157.3882
2168,150.4972
2169,150.6711
2170,169.9165
2171,148.6186
2172,159.5925
2173,166.8409
2174,178.1950
2175,157.1481
2176,147.3278
2177,168.4234
2178,161.3489
2179,162.1732
2180,150.9980
2181,159.8799
2182,147.5707
2183,156.8322
2184,159.5948
2185,151.9496
2186,169.1222
2187,161.3318
2188,156.7946
2189,172.2214
2190,152.3092
2191,148.7367
2192,142.8792
2193,140.9114
2194,145.7765
2195,154.0131
2196,151.4608
2197,152.6905
2198,161.4699
2199,169.3813
2200,163.5933
2201,149.2079
2202,170.4176
2203,154.2017
2204,146.4685
2205,168.0524
2206,145.6099
2207,170.6831
2208,147.1777
2209,151.8006
2210,155.2912
2211,149.8636
2212,142.9771
2213,174.3248
2214,166.4973
2215,146.5758
2216,176.1972
2217,158.0203
2218,162.1393
2219,161.8283
2220,149.1021
2221,170.1109
2222,176.0719
2223,149.3809
2224,170.6326
2225,161.5616
2226,157.3661
2227,143.9384
2228,150.4513
2229,158.8858
2230,168.5194
2231,158.0668
2232,132.9942
2233,168.7435
2234,156.2135
2235,165.7266
2236,159.3416
2237,169.9590
2238,149.5976
2239,170.7315
2240,142.3201
2241,157.2828
2242,164.0638
2243,173.3529
2244,142.5822
2245,144.9469
2246,157.5167
2247,150.3935
2248,146.8241
2249,153.7887
2250,171.5938
2251,145.1399
2252,143.0960
2253,151.3907
2254,163.6443
2255,140.9313
2256,160.1745
2257,147.1328
2258,169.9482
2259,160.1047
2260,156.9839
2261,141.8113
2262,169.9389
2263,149.3545
2264,159.6658
2265,173.3020
2266,159.5959
2267,138.6647
2268,158.9312
2269,176.3596
2270,163.0600
2271,163.6939
2272,167.5058
2273,160.2531
2274,147.6048
2275,157.6700
2276,163.7304
2277,168.3197
2278,146.9171
2279,166.1724
2280,162.9340
2281,171.0211
2282,159.4267
2283,170.8225
2284,170.3737
2285,140.1646
2286,165.9018
2287,171.8870
2288,137.8692
2289,159.1174
2290,151.2198
2291,149.9958
2292,152.6032
2293,145.2593
2294,149.6343
2295,161.4997
2296,154.8536
2297,162.3647
2298,153.1785
2299,165.9690
2300,153.7725
2301,169.5448
2302,144.1356
2303,161.7996
2304,160.2565
2305,147.0878
2306,174.5649
2307,173.9763
2308,161.7478
2309,165.1432
2310,171.7393
2311,146.6350
2312,153.0053
2313,162.9637
2314,154.5296
2315,165.8273
2316,165.9391
2317,152.0121
2318,166.9434
2319,152.0991
2320,158.7212
2321,166.3516
2322,164.4313
2323,141.3774
2324,142.0288
2325,173.0992
2326,159.4219
2327,138.7239
2328,147.7935
2329,162.8356
2330,152.7300
2331,149.3790
2332,177.4184
2333,143.1993
2334,170.9482
2335,157.5063
2336,159.5397
2337,147.1862
2338,155.0878
2339,169.6297
2340,152.0655
2341,151.3112
2342,154.0035
2343,170.1148
2344,145.9857
2345,153.8861
2346,154.5066
2347,143.6060
2348,169.8317
2349,170.6881
2350,159.6546
2351,160.7235
2352,160.2304
2353,146.6319
2354,164.0295
2355,149.1176
2356,142.6318
2357,160.1231
2358,138.7930
2359,166.0735
2360,148.6179
2361,157.2120
2362,155.1300
2363,160.6408
2364,155.3869
2365,140.5941
2366,157.9183
2367,171.3940
2368,150.3050
2369,168.7648
2370,159.4796
2371,150.4032
2372,165.0569
2373,142.1354
2374,154.6863
2375,166.5779
2376,153.1122
2377,159.6241
2378,155.4117
2379,157.0219
2380,151.4925
2381,149.4630
2382,162.0802
2383,166.1690
2384,149.4344
2385,139.3271
2386,154.9467
2387,147.1698
2388,160.8363
2389,149.3261
2390,140.1574
2391,142.5623
2392,139.9634
2393,149.9200
2394,158.3901
2395,158.3930
2396,164.8558
2397,132.7399
2398,166.6234
2399,153.3257
2400,142.9435
2401,158.0319
2402,151.6410
2403,160.5243
2404,145.6087
2405,139.6316
2406,147.1658
2407,170.2992
2408,157.8004
2409,142.9302
2410,156.5552
2411,158.1041
2412,147.3484
2413,137.9375
2414,169.0602
2415,163.2579
2416,158.3673
2417,152.6335
2418,148.7057
2419,138.5744
2420,157.8967
2421,164.1949
2422,167.7047
2423,159.1725
2424,153.6329
2425,152.7525
2426,161.6995
2427,154.3835
2428,160.7605
2429,165.3083
2430,140.7605
2431,160.2370
2432,152.8122
2433,150.8917
2434,164.4831
2435,163.6131
2436,150.4273
2437,160.0435
2438,143.7029
2439,161.2999
2440,145.8088
2441,167.3466
2442,156.4972
2443,152.4700
2444,167.4101
2445,159.8129
2446,152.5595
2447,153.2214
2448,150.3372
2449,157.3098
2450,158.9857
2451,163.9848
2452,161.8901
2453,175.0061
2454,169.4796
2455,167.3902
2456,153.7207
2457,175.4734
2458,168.0560
2459,144.8619
2460,155.7136
2461,155.1542
2462,171.2760
2463,173.3074
2464,175.5404
2465,155.7881
2466,166.2505
2467,147.4649
2468,161.1024
2469,156.5794
2470,145.0784
2471,155.5176
2472,169.8600
2473,150.2546
2474,147.8817
2475,162.7163
2476,143.5026
2477,147.4269
2478,171.6894
2479,168.8481
2480,155.9697
2481,149.4170
2482,155.8304
2483,151.8580
2484,155.0271
2485,179.2284
2486,134.0818
2487,157.8102
2488,164.3791
2489,158.5200
2490,160.2908
2491,139.4356
2492,172.5774
2493,170.6400
2494,158.9112
2495,152.0217
2496,159.8565
2497,156.7307
2498,149.3181
2499,166.7822
2500,148.0980
2501,151.3859
2502,164.6530
2503,152.9074
2504,157.0971
2505,153.4990
2506,162.1588
2507,160.6779
2508,150.1646
2509,157.2669
2510,174.4207
2511,170.0843
2512,161.3983
2513,170.9277
2514,143.3541
2515,151.4345
2516,159.5757
2517,162.7037
2518,154.8858
2519,175.2009
2520,151.5055
2521,138.8642
2522,160.6894
2523,144.8706
2524,153.3310
2525,157.8277
2526,151.8269
2527,170.1099
2528,145.7076
2529,160.4597
2530,164.2449
2531,161.6118
2532,168.5339
2533,159.4983
2534,150.4553
2535,145.3521
2536,144.1357
2537,153.5805
2538,168.4061
2539,178.4715
2540,162.6640
2541,152.9652
2542,157.7739
2543,167.9577
2544,172.6478
2545,142.4023
2546,158.2055
2547,172.2220
2548,157.5455
2549,175.6254
2550,150.1278
2551,141.5070
2552,157.3581
2553,152.1224
2554,164.4728
2555,140.9009
2556,144.8640
2557,133.8902
2558,140.9825
2559,160.4656
2560,144.2858
2561,157.1432
2562,163.2565
2563,164.3354
2564,157.7231
2565,148.6640
2566,170.3932
2567,157.1239
2568,173.6804
2569,152.2432
2570,149.3788
2571,139.6112
2572,172.5739
2573,141.1095
2574,161.9693
2575,169.9339
2576,143.7364
2577,155.3355
2578,152.4261
2579,145.0107
2580,169.3499
2581,157.4014
2582,152.1950
2583,166.3672
2584,154.7741
2585,169.6488
2586,146.1547
2587,173.8326
2588,155.8513
2589,168.9653
2590,150.3914
2591,144.6724
2592,145.3644
2593,169.0884
2594,149.9768
2595,141.4482
2596,171.0188
2597,155.5188
2598,174.0124
2599,131.8107
2600,150.2118
2601,145.6848
2602,166.2318
2603,147.0128
2604,147.5229
2605,164.2478
2606,171.1060
2607,147.2625
2608,153.1172
2609,150.4117
2610,136.0938
2611,171.8862
2612,140.9584
2613,153.1297
2614,176.2104
2615,138.6733
2616,157.4334
2617,160.5956
2618,159.2608
2619,154.2984
2620,162.9760
2621,142.7646
2622,150.0834
2623,144.4192
2624,175.5538
2625,146.5426
2626,139.4015
2627,153.5960
2628,149.4695
2629,150.0854
2630,159.8647
2631,162.5796
2632,143.6017
2633,166.6230
2634,151.9259
2635,158.4640
2636,166.3305
2637,178.4833
2638,164.6599
2639,166.7452
2640,146.8973
2641,164.9119
2642,151.4121
2643,156.3516
2644,146.6691
2645,148.4444
2646,154.7301
2647,153.4043
2648,154.7743
2649,147.1445
2650,143.6254
2651,156.8913
2652,149.3586
2653,165.1929
2654,142.4595
2655,155.8323
2656,159.1454
2657,165.0672
2658,159.0961
2659,140.8029
2660,155.4310
2661,146.6089
2662,162.4041
2663,159.5190
2664,154.7081
2665,172.2868
2666,158.8324
2667,153.7528
2668,164.8174
2669,175.5644
2670,173.0188
2671,149.3004
2672,152.8089
2673,136.1918
2674,161.0599
2675,170.7082
2676,165.7371
2677,163.3946
2678,155.3418
2679,157.8080
2680,154.7299
2681,151.1015
2682,160.4729
2683,164.0952
2684,145.9290
2685,164.7482
2686,142.6298
2687,163.4346
2688,156.5848
2689,152.7004
2690,157.3240
2691,149.7236
2692,153.0965
2693,141.0192
2694,172.5620
2695,155.6199
2696,170.5679
2697,156.0085
2698,150.6211
2699,153.0992
2700,173.1644
2701,159.7132
2702,146.0422
2703,155.6041
2704,162.6793
2705,167.4135
2706,168.9272
2707,164.8476
2708,162.2851
2709,139.2239
2710,154.5673
2711,150.2690
2712,170.5265
2713,150.0096
2714,165.0102
2715,165.5934
2716,168.6614
2717,165.6536
2718,160.5145
2719,176.9489
2720,167.1566
2721,176.0340
2722,146.3821
2723,164.6133
2724,160.4088
2725,168.8147
2726,163.2274
2727,162.1151
2728,164.7891
2729,149.6615
2730,169.3327
2731,153.0350
2732,141.9834
2733,155.3717
2734,167.4894
2735,178.1464
2736,175.6785
2737,166.7121
2738,155.9914
2739,172.9866
2740,158.9635
2741,150.2105
2742,156.7933
2743,170.4751
2744,160.0224
2745,159.2761
2746,156.2336
2747,165.2238
2748,149.9398
2749,154.8179
2750,150.1159
2751,148.5786
2752,168.0760
2753,168.4158
2754,151.9611
2755,145.7885
2756,155.3657
2757,166.6071
2758,159.0712
2759,165.2339
2760,171.4459
2761,137.2674
2762,157.9111
2763,144.3162
2764,167.1726
2765,151.6376
2766,153.8768
2767,172.8467
2768,142.4892
2769,164.5757
2770,148.4650
2771,154.6937
2772,149.8431
2773,158.8645
2774,153.6844
2775,164.7798
2776,168.1054
2777,161.7182
2778,158.0442
2779,165.4120
2780,165.8106
2781,161.2423
2782,163.6739
2783,162.9411
2784,163.4098
2785,167.0512
2786,166.3908
2787,163.8974
2788,148.0740
2789,151.0680
2790,160.5101
2791,166.6485
2792,165.6158
2793,170.5537
2794,148.7854
2795,164.0852
2796,158.7628
2797,168.0313
2798,162.6521
2799,139.8336
2800,148.5079
2801,164.1733
2802,143.8211
2803,144.1276
2804,148.0293
2805,150.4271
2806,158.6764
2807,146.5937
2808,165.3887
2809,169.4902
2810,148.6054
2811,166.7420
2812,167.4280
2813,143.3930
2814,173.4644
2815,169.5042
2816,152.2523
2817,161.2816
2818,160.5916
2819,162.0588
2820,152.6450
2821,160.6722
2822,150.4764
2823,151.5581
2824,158.7651
2825,156.4036
2826,169.5267
2827,152.3986
2828,142.9234
2829,156.0798
2830,145.7009
2831,161.6086
2832,145.8358
2833,155.0961
2834,153.1146
2835,151.4871
2836,145.3123
2837,151.6320
2838,163.8139
2839,148.5901
2840,175.1112
2841,163.8981
2842,148.4403
2843,152.2658
2844,159.1842
2845,141.9675
2846,142.2706
2847,158.3757
2848,141.8060
2849,165.8026
2850,158.7707
2851,155.9285
2852,161.7533
2853,147.0475
2854,145.0713
2855,168.6692
2856,143.8335
2857,168.0661
2858,169.3339
2859,162.0992
2860,150.0742
2861,160.0729
2862,162.8241
2863,151.0679
2864,162.6029
2865,156.5812
2866,172.9396
2867,154.9232
2868,146.9293
2869,143.7312
2870,161.5109
2871,148.8571
2872,175.3674
2873,154.0668
2874,149.7857
2875,154.5680
2876,151.0166
2877,170.8266
2878,174.8445
2879,151.4141
2880,164.6991
2881,153.4735
2882,135.7202
2883,161.7496
2884,160.0535
2885,168.6909
2886,152.1010
2887,159.9941
2888,170.0382
2889,147.2296
2890,150.4627
2891,138.8074
2892,156.6270
2893,159.0347
2894,171.2928
2895,152.9118
2896,147.4794
2897,159.9817
2898,148.7093
2899,170.6006
2900,159.8848
2901,145.5854
2902,163.4761
2903,145.4388
2904,161.4479
2905,152.2230
2906,160.1247
2907,150.6961
2908,162.5440
2909,139.2093
2910,148.4270
2911,165.2283
2912,156.4171
2913,152.3985
2914,164.9496
2915,156.2004
2916,146.9938
2917,139.8207
2918,155.3498
2919,143.0240
2920,165.2250
2921,149.6129
2922,147.3596
2923,170.1558
2924,131.8898
2925,146.3296
2926,163.9021
2927,162.1679
2928,139.7460
2929,163.9393
2930,167.1761
2931,146.1591
2932,166.7474
2933,140.9115
2934,163.1983
2935,146.0544
2936,164.8765
2937,157.2124
2938,156.7494
2939,141.1705
2940,160.3582
2941,160.1970
2942,146.5138
2943,146.4656
2944,148.6994
2945,166.9336
2946,142.3731
2947,155.8625
2948,151.8544
2949,152.6798
2950,151.0738
2951,158.4379
2952,153.5038
2953,156.2293
2954,156.9366
2955,170.0723
2956,154.5486
2957,157.8800
2958,153.7433
2959,167.8687
2960,143.7138
2961,152.7196
2962,166.1711
2963,149.2132
2964,145.6118
2965,146.3527
2966,167.5888
2967,156.1288
2968,159.3474
2969,169.4359
2970,156.2179
2971,167.8915
2972,164.9228
2973,143.5840
2974,169.9800
2975,149.8085
2976,170.1295
2977,156.5029
2978,139.8703
2979,148.2074
2980,167.2314
2981,169.7872
2982,148.0373
2983,151.6763
2984,155.9294
2985,160.5249
2986,164.3751
2987,157.3529
2988,155.5473
2989,136.0034
2990,166.6572
2991,159.6614
2992,164.9321
2993,153.8650
2994,163.6797
2995,140.9735
2996,140.7536
2997,162.0458
2998,150.2638
2999,154.5082
3000,153.8750
3001,149.7419
3002,147.7158
3003,157.0994
3004,157.2030
3005,168.7391
3006,152.9602
3007,164.7538
3008,148.2898
3009,174.6175
3010,149.1767
3011,149.7880
3012,155.0801
3013,174.9531
3014,159.6634
3015,147.0009
3016,137.7954
3017,154.5768
3018,164.8301
3019,164.0994
3020,164.0767
3021,164.7258
3022,154.4109
3023,166.6494
3024,177.5715
3025,153.9411
3026,165.9474
3027,148.2737
3028,158.5637
3029,172.2985
3030,159.7457
3031,149.2837
3032,163.8120
3033,164.8974
3034,167.7457
3035,165.0466
3036,163.4183
3037,157.8574
3038,158.8021
3039,167.9857
3040,165.3925
3041,152.4775
3042,169.5186
3043,154.3501
3044,150.0646
3045,155.9125
3046,162.9633
3047,171.7752
3048,161.5081
3049,169.5588
3050,164.5090
3051,147.8164
3052,159.1760
3053,163.3617
3054,171.5420
3055,141.7171
3056,164.1539
3057,162.8176
3058,152.3232
3059,151.6123
3060,161.0645
3061,162.0099
3062,144.7657
3063,173.3717
3064,170.0848
3065,159.8205
3066,139.3673
3067,162.2975
3068,163.3190
3069,161.5764
3070,160.6233
3071,157.3278
3072,158.5307
3073,159.8365
3074,152.2231
3075,163.1604
3076,161.1731
3077,157.2116
3078,160.6313
3079,160.1032
3080,158.2642
3081,146.5509
3082,171.2200
3083,149.7928
3084,157.7086
3085,167.3413
3086,149.5530
3087,163.1402
3088,160.2567
3089,152.8474
3090,146.7594
3091,160.1725
3092,157.7498
3093,157.0875
3094,163.7333
3095,168.8320
3096,141.7753
3097,156.1456
3098,173.7605
3099,153.9071
3100,153.4606
3101,143.1027
3102,159.5405
3103,161.2410
3104,140.7123
3105,150.1234
3106,154.2933
3107,160.0321
3108,167.1656
3109,176.7136
3110,149.8590
3111,156.7887
3112,151.7271
3113,143.7346
3114,172.4654
3115,153.3472
3116,156.1549
3117,146.8863
3118,159.3303
3119,160.0693
3120,147.8800
3121,145.2354
3122,158.2443
3123,152.5730
3124,164.4732
3125,149.8092
3126,154.3449
3127,165.3082
3128,155.8480
3129,155.9084
3130,153.9430
3131,141.1913
3132,152.7654
3133,171.5864
3134,159.4481
3135,171.3196
3136,156.3775
3137,160.4080
3138,152.7708
3139,152.6759
3140,152.4574
3141,166.4046
3142,138.7505
3143,163.9480
3144,155.8756
3145,156.3404
3146,176.7904
3147,162.6055
3148,158.5406
3149,141.1085
3150,163.0208
3151,162.6743
3152,165.5778
3153,149.0448
3154,161.9875
3155,162.5933
3156,151.1431
3157,145.9045
3158,149.1230
3159,165.9599
3160,154.2794
3161,152.1455
3162,154.6053
3163,148.8859
3164,152.1754
3165,163.8485
3166,148.3635
3167,151.9551
3168,136.2786
3169,137.6722
3170,159.9205
3171,156.9366
3172,149.9598
3173,160.1348
3174,167.5461
3175,159.9152
3176,147.4500
3177,174.6402
3178,145.5144
3179,153.7420
3180,165.1068
3181,149.3041
3182,152.8516
3183,164.3272
3184,156.2220
3185,164.1469
3186,165.3785
3187,151.7545
3188,170.2495
3189,160.0858
3190,153.9071
3191,142.8683
3192,162.1155
3193,156.6293
3194,168.8061
3195,159.2653
3196,152.6059
3197,133.6758
3198,135.8192
3199,150.3259
3200,146.0754
3201,154.4341
3202,152.6505
3203,171.2678
3204,137.3301
3205,163.8793
3206,161.7192
3207,150.6103
3208,144.1623
3209,158.6462
3210,152.1971
3211,169.2107
3212,163.5273
3213,143.8420
3214,162.7427
3215,149.7154
3216,161.1696
3217,162.2168
3218,164.6837
3219,145.8487
3220,154.2547
3221,148.8927
3222,135.6530
3223,163.5225
3224,150.3699
3225,144.7837
3226,170.2400
3227,162.4127
3228,149.5418
3229,139.8055
3230,157.5944
3231,172.7836
3232,154.8866
3233,161.3160
3234,152.3636
3235,165.2022
3236,149.7499
3237,150.2874
3238,156.5907
3239,165.2082
3240,160.8718
3241,147.1833
3242,146.7775
3243,170.9331
3244,144.5080
3245,139.2640
3246,161.7429
3247,153.6729
3248,154.5747
3249,157.5575
3250,160.3358
3251,175.8887
3252,164.8452
3253,169.0622
3254,154.6067
3255,160.2497
3256,160.2330
3257,150.8185
3258,152.9290
3259,155.1022
3260,171.2123
3261,134.2537
3262,176.4325
3263,169.1489
3264,158.4228
3265,155.3235
3266,154.0617
3267,152.3658
3268,168.0376
3269,154.5798
3270,154.3415
3271,155.6649
3272,156.8005
3273,160.6970
3274,149.7873
3275,165.6901
3276,162.8349
3277,158.2704
3278,165.3316
3279,164.3478
3280,156.0962
3281,167.2405
3282,158.2443
3283,153.2930
3284,154.4939
3285,159.7648
3286,148.0468
3287,136.5424
3288,149.1562
3289,146.7997
3290,147.5683
3291,160.5695
3292,149.2493
3293,151.3391
3294,153.6015
3295,149.4040
3296,151.8396
3297,169.9935
3298,154.1981
3299,152.0803
3300,161.0035
3301,159.6631
3302,143.7405
3303,154.4393
3304,166.9130
3305,150.0331
3306,142.1201
3307,159.2095
3308,168.9749
3309,157.0803
3310,155.5870
3311,155.3233
3312,151.7719
3313,162.4789
3314,157.0235
3315,160.9483
3316,160.9995
3317,157.4394
3318,162.9310
3319,150.3747
3320,164.7372
3321,162.2008
3322,174.1060
3323,153.3680
3324,170.5474
3325,134.2827
3326,162.5670
3327,171.7004
3328,149.6319
3329,161.1190
3330,152.4071
3331,154.6348
3332,143.4681
3333,142.0424
3334,157.0608
3335,157.3684
3336,157.0946
3337,156.8287
3338,156.0617
3339,153.2405
3340,147.7245
3341,148.6360
3342,153.7111
3343,154.2826
3344,136.2764
3345,155.2344
3346,154.0203
3347,156.2292
3348,145.9076
3349,155.5172
3350,175.9499
3351,144.2612
3352,162.4415
3353,143.9982
3354,153.1817
3355,167.6992
3356,154.3615
3357,163.9955
3358,148.0725
3359,172.3028
3360,164.1085
3361,157.1575
3362,158.1370
3363,174.9113
3364,154.6951
3365,152.6345
3366,147.0739
3367,151.9835
3368,162.2935
3369,156.6330
3370,162.5582
3371,154.3504
3372,171.5949
3373,167.2133
3374,141.0849
3375,154.4440
3376,150.0303
3377,173.6162
3378,168.6064
3379,161.2924
3380,163.4834
3381,152.4268
3382,174.8318
3383,163.2909
3384,144.0300
3385,155.5500
3386,162.3753
3387,155.8781
3388,154.7357
3389,152.4911
3390,155.3528
3391,160.4379
3392,154.6949
3393,158.1682
3394,173.9746
3395,154.5288
3396,148.8788
3397,159.7557
3398,159.9903
3399,171.7931
3400,153.4460
3401,148.5384
3402,160.5007
3403,178.1847
3404,142.2084
3405,149.9669
3406,160.7499
3407,151.6963
3408,176.8978
3409,155.2363
3410,163.6274
3411,149.2334
3412,161.9847
3413,157.0414
3414,154.3445
3415,161.5222
3416,159.5293
3417,140.2082
3418,152.5615
3419,158.7836
3420,159.9690
3421,152.2102
3422,159.1102
3423,162.1862
3424,168.2387
3425,162.5891
3426,155.7940
3427,161.7063
3428,144.0443
3429,157.0004
3430,157.1854
3431,153.6468
3432,149.5298
3433,164.5940
3434,143.4202
3435,169.1030
3436,153.5072
3437,154.4092
3438,162.7292
3439,161.6796
3440,171.6611
3441,144.9273
3442,168.3293
3443,162.6260
3444,153.3663
3445,161.1725
3446,170.7835
3447,158.2074
3448,153.8004
3449,155.3879
3450,163.6998
3451,156.3891
3452,174.7016
3453,158.5685
3454,142.6631
3455,161.4645
3456,158.9286
3457,158.0743
3458,148.2983
3459,141.2989
3460,162.0397
3461,152.2282
3462,151.4091
3463,161.6912
3464,156.7983
3465,153.9729
3466,147.6447
3467,166.6664
3468,158.4439
3469,148.0899
3470,151.9358
3471,154.6282
3472,168.1051
3473,163.0051
3474,149.1735
3475,153.1985
3476,151.0962
3477,169.6813
3478,163.4879
3479,150.1587
3480,132.9526
3481,160.7321
3482,171.5295
3483,172.6604
3484,137.7728
3485,148.3063
3486,158.6461
3487,149.8009
3488,162.1811
3489,151.3318
3490,149.0721
3491,163.5283
3492,167.3265
3493,170.3674
3494,159.6308
3495,152.6080
3496,142.4856
3497,169.7417
3498,148.6247
3499,140.1255
3500,166.4394
3501,140.1110
3502,158.6881
3503,162.6125
3504,136.4759
3505,160.7394
3506,167.2611
3507,169.0855
3508,149.7169
3509,150.1765
3510,148.2475
3511,164.1999
3512,157.6461
3513,157.9057
3514,164.5547
3515,156.4632
3516,166.9576
3517,173.0674
3518,173.2757
3519,146.8371
3520,153.4362
3521,154.0150
3522,152.3378
3523,140.9603
3524,138.1045
3525,149.7133
3526,160.2412
3527,155.1077
3528,164.7104
3529,146.1984
3530,156.2969
3531,157.1949
3532,156.4027
3533,166.8794
3534,154.0939
3535,148.2286
3536,147.7468
3537,154.2714
3538,162.5755
3539,156.6070
3540,156.2621
3541,159.8280
3542,166.3509
3543,177.5257
3544,166.1806
3545,157.9158
3546,134.6322
3547,151.6434
3548,140.8818
3549,165.3979
3550,156.6113
3551,174.3942
3552,166.1585
3553,136.1308
3554,169.5530
3555,170.4384
3556,157.6423
3557,167.1651
3558,156.4347
3559,143.9823
3560,159.5097
3561,155.5836
3562,159.0952
3563,173.8077
3564,156.0263
3565,144.6175
3566,166.5390
3567,165.8545
3568,170.3776
3569,150.2798
3570,150.5968
3571,171.5389
3572,155.5159
3573,170.4750
3574,168.0683
3575,159.7365
3576,159.8558
3577,162.5902
3578,162.3643
3579,168.5276
3580,153.3232
3581,144.8893
3582,154.4637
3583,139.8805
3584,155.0957
3585,166.2612
3586,161.8857
3587,153.3098
3588,151.2454
3589,162.0589
3590,157.9892
3591,149.9702
3592,173.0440
3593,157.2573
3594,147.3238
3595,153.8481
3596,156.5879
3597,168.3123
3598,161.5252
3599,172.3520
3600,164.9782
3601,164.1678
3602,149.5783
3603,172.3204
3604,141.1936
3605,156.8096
3606,157.6730
3607,156.5852
3608,140.2729
3609,164.6104
3610,139.4079
